러시아,"41,780","32,486","9,294","556,144","456,967","99,177","35,401","26,366","9,035","467,828","363,449","104,379",-15.27,-18.84,-2.79,-15.88,-20.46,5.25
레바논,253,253,0,"2,027","1,992",35,488,488,0,"4,035","4,035",0,92.98,92.98,,99.11,102.61,-100
레위니옹,8,8,0,246,246,0,8,8,0,293,289,4,0.00,0.00,,19.11,17.48,0
루마니아,"1,191","1,191",0,"14,189","14,137",52,811,811,0,"18,632","18,620",12,-31.90,-31.90,,31.31,31.71,-76.92
리비아,740,740,0,"4,937","4,937",0,258,258,0,"4,698","4,697",1,-65.15,-65.15,,-4.84,-4.86,0
리투아니아,599,599,0,"7,268","7,250",18,455,455,0,"5,286","5,284",2,-24.04,-24.04,,-27.27,-27.12,-88.89
마다가스카르,100,100,0,"1,120","1,120",0,41,41,0,"1,347","1,347",0,-59.00,-59.00,,20.27,20.27,
마르티니크,61,61,0,512,512,0,20,20,0,483,483,0,-67.21,-67.21,,-5.66,-5.66,
마샬 제도,512,106,406,"5,061","1,399","3,662",502,223,279,"4,876","1,698","3,178",-1.95,110.38,-31.28,-3.66,21.37,-13.22
마요트,,,,55,55,0,,,,10,10,0,,,,-81.82,-81.82,
마카오,,,,9,9,0,1,1,0,6,6,0,0,0,,-33.33,-33.33,
말레이시아,"28,358","25,668","2,690","334,884","286,325","48,559","24,326","23,174","1,152","325,491","292,958","32,533",-14.22,-9.72,-57.18,-2.80,2.32,-33.00
멕시코,"68,314","60,728","7,586","883,729","699,702","184,027","77,387","60,848","16,539","939,999","748,366","191,633",13.28,0.20,118.02,6.37,6.96,4.13
모로코,"3,829","3,289",540,"30,887","28,383","2,504","3,894","3,372",522,"37,402","34,092","3,310",1.69,2.52,-3.33,21.09,20.11,32.19
모리셔스,70,70,0,"1,023","1,023",0,103,75,28,"1,903",978,925,47.14,7.14,0,86.05,-4.37,0
모리타니,96,96,0,"2,138","2,138",0,157,157,0,"1,857","1,857",0,63.54,63.54,,-13.12,-13.12,
모잠비크,431,431,0,"4,103","4,103",0,401,401,0,"5,275","5,275",0,-6.96,-6.96,,28.56,28.56,
몬세라트,,,,6,6,0,,,,2,2,0,,,,-66.67,-66.67,
몬테네그로,200,200,0,"1,965","1,965",0,145,145,0,"1,485","1,485",0,-27.50,-27.50,,-24.42,-24.42,
몰디브,107,107,0,813,813,0,13,13,0,498,498,0,-87.85,-87.85,,-38.75,-38.75,
몰타,95,95,0,"1,352","1,140",212,207,195,12,"2,871","1,274","1,597",117.89,105.26,0,112.31,11.73,653.30
미국,"287,111","243,661","43,450","3,494,163","3,089,048","405,115","339,392","291,301","48,091","4,054,790","3,457,520","597,270",18.21,19.55,10.68,16.04,11.93,47.43
미국령 버진아일랜드,2,2,0,82,82,0,1,1,0,38,38,0,-50.00,-50.00,,-53.66,-53.66,
미얀마,543,543,0,"9,232","9,108",124,375,375,0,"6,901","6,891",10,-30.94,-30.94,,-25.25,-24.34,-91.94
미크로네시아,211,182,29,"2,059","1,873",186,169,156,13,"2,217","2,046",171,-19.91,-14.29,-55.17,7.67,9.24,-8.06
바누아투,333,263,70,"7,492","4,876","2,616",694,431,263,"7,965","5,816","2,149",108.41,63.88,275.71,6.31,19.28,-17.85
바레인,365,365,0,"4,266","4,266",0,541,521,20,"4,891","4,859",32,48.22,42.74,0,14.65,13.90,0
바베이도스,197,197,0,"2,098","2,098",0,77,77,0,"1,049","1,049",0,-60.91,-60.91,,-50.00,-50.00,
바하마,"12,165",194,"11,971","124,718","2,845","121,873","17,933",204,"17,729","156,862","2,689","154,173",47.41,5.03,48.10,25.77,-5.49,26.50
방글라데시,"1,959","1,929",30,"25,250","23,951","1,299","1,612","1,610",2,"18,318","18,227",91,-17.70,-16.53,-93.33,-27.45,-23.90,-92.99
베냉,98,98,0,884,884,0,95,95,0,"1,311","1,311",0,-3.06,-3.06,,48.30,48.30,
베네수엘라,"3,122","3,122",0,"24,751","24,750",1,"2,287","2,287",0,"24,413","24,411",2,-26.74,-26.74,,-1.37,-1.37,100.00
베트남,"63,868","61,336","2,532","652,642","611,366","41,277","68,136","64,259","3,877","795,387","748,434","46,954",6.68,4.77,53.10,21.87,22.42,13.75
벨기에,"6,612","5,618",994,"97,326","91,425","5,901","6,904","6,640",264,"81,968","78,301","3,667",4.41,18.18,-73.44,-15.78,-14.36,-37.86
벨리즈,52,52,0,694,694,0,4,4,0,416,416,0,-92.31,-92.31,,-40.06,-40.06,
북마리아나 제도,371,164,207,"4,484","2,337","2,147",480,57,423,"4,930","1,243","3,687",29.42,-65.24,104.60,9.95,-46.82,71.74
북마케도니아,,,,,,,,,,2,2,0,,,,0,0,
불가리아,538,538,0,"3,281","3,276",5,497,497,0,"5,294","5,294",0,-7.62,-7.62,,61.36,61.61,-100
브라질,"14,709","14,498",211,"232,481","203,802","28,679","19,037","16,697","2,340","196,817","184,584","12,233",29.43,15.17,"1,009.00",-15.34,-9.43,-57.35
브루나이,19,19,0,199,199,0,8,8,0,102,98,4,-57.89,-57.89,,-48.74,-50.75,0
사모아,498,300,198,"4,923","3,541","1,382",514,242,272,"6,863","3,839","3,024",3.21,-19.33,37.37,39.41,8.42,118.81
사우디아라비아,"11,086","6,272","4,814","133,468","90,418","43,050","9,348","5,789","3,559","93,668","74,450","19,218",-15.68,-7.70,-26.07,-29.82,-17.66,-55.36
상투메 프린시페,,,,13,13,0,26,26,0,63,63,0,0,0,,384.62,384.62,
세네갈,413,413,0,"4,930","4,930",0,331,331,0,"4,245","4,245",0,-19.85,-19.85,,-13.89,-13.89,
세르비아,,,,6,6,0,,,,,,,,,,-100,-100,
세이셸,26,26,0,472,472,0,27,27,0,258,258,0,3.85,3.85,,-45.34,-45.34,
세인트 빈센트 그레나딘,5,5,0,144,144,0,3,3,0,107,107,0,-40.00,-40.00,,-25.69,-25.69,
세인트루시아,46,46,0,714,714,0,27,27,0,388,388,0,-41.30,-41.30,,-45.68,-45.68,
세인트키츠 네비스,10,10,0,102,102,0,10,10,0,94,94,0,0.00,0.00,,-8.07,-8.07,
소말리아,100,100,0,305,305,0,43,43,0,247,191,56,-57.00,-57.00,,-19.02,-37.38,0
솔로몬제도,44,42,2,"1,280","1,135",145,58,58,0,978,966,12,31.82,38.10,-100,-23.59,-14.89,-91.72
수단,48,48,0,"1,411","1,411",0,15,15,0,312,312,0,-68.75,-68.75,,-77.89,-77.89,
수리남,419,419,0,"5,007","5,007",0,336,336,0,"4,695","4,687",8,-19.81,-19.81,,-6.23,-6.39,0
스리랑카,954,951,3,"15,969","15,532",437,"1,041","1,040",1,"15,938","14,428","1,510",9.12,9.36,-66.67,-0.20,-7.11,245.42
스웨덴,"2,601","2,601",0,"40,893","40,893",0,"2,836","2,836",0,"37,899","37,899",0,9.03,9.03,,-7.32,-7.32,
스위스,,,,1,1,0,,,,2,2,0,,,,100.00,100.00,
스페인,"13,084","8,735","4,349","151,271","125,777","25,494","11,831","10,382","1,449","146,594","124,419","22,176",-9.58,18.86,-66.70,-3.09,-1.08,-13.02
슬로바키아,1,1,0,17,17,0,,,,,,,-100,-100,,-100,-100,
슬로베니아,"11,854","11,824",30,"133,752","133,561",191,"10,818","10,781",37,"109,713","109,629",84,-8.74,-8.82,23.33,-17.97,-17.92,-56.02
시리아,21,21,0,323,323,0,114,114,0,"1,065","1,064",1,444.05,444.05,,230.08,229.77,0
시에라 리온,61,61,0,"1,120","1,120",0,50,50,0,862,862,0,-18.03,-18.03,,-23.01,-23.01,
신트마르턴,,,,,,,,,,2,2,0,,,,0,0,
싱가포르,"21,235","14,046","7,190","236,352","179,797","56,555","17,251","13,979","3,272","217,291","176,137","41,155",-18.76,-0.48,-54.49,-8.06,-2.04,-27.23
아랍에미리트연합국,"16,052","11,816","4,236","204,053","152,226","51,828","18,990","12,989","6,001","217,110","159,751","57,359",18.31,9.93,41.67,6.40,4.94,10.67
아루바,89,89,0,949,949,0,72,72,0,581,581,0,-19.10,-19.10,,-38.75,-38.75,
아르헨티나,"2,063","1,259",804,"43,676","27,995","15,681",772,772,0,"15,586","14,709",877,-62.58,-38.68,-100,-64.31,-47.46,-94.41
아메리칸사모아,672,142,530,"6,031","2,320","3,711",355,127,228,"5,233","2,266","2,967",-47.17,-10.56,-56.98,-13.23,-2.33,-20.05
아이슬란드,51,51,0,747,747,0,46,46,0,514,514,0,-9.80,-9.80,,-31.19,-31.19,
아이티,300,300,0,"3,156","3,156",0,226,226,0,"3,182","3,182",0,-24.67,-24.67,,0.82,0.82,
아일랜드,399,395,4,"5,366","5,168",198,460,431,29,"4,771","4,555",216,15.29,9.11,625.00,-11.08,-11.86,9.09
알바니아,21,21,0,717,717,0,120,120,0,"1,320","1,320",0,471.43,471.43,,84.14,84.14,
알제리,"1,139","1,139",0,"6,904","6,851",53,247,247,0,"4,913","4,912",1,-78.31,-78.31,,-28.84,-28.30,-98.11
앙골라,271,271,0,"1,740","1,739",1,137,137,0,"2,879","2,879",0,-49.45,-49.45,,65.41,65.50,-100
앤티가 바부다,14,14,0,329,329,0,15,15,0,222,222,0,7.14,7.14,,-32.52,-32.52,
앤틸리스제도,77,77,0,"1,516","1,516",0,37,37,0,795,795,0,-51.95,-51.95,,-47.57,-47.57,
앵귈라,,,,2,2,0,,,,,,,,,,-100,-100,
에리트레아,,,,4,4,0,,,,53,2,51,,,,"1,225.00",-50.00,0
에스토니아,284,284,0,"4,332","4,324",8,324,324,0,"3,736","3,732",4,14.08,14.08,,-13.76,-13.69,-50.00
에콰도르,"13,308","9,774","3,534","160,908","137,237","23,671","11,418","11,046",372,"145,779","119,128","26,651",-14.20,13.01,-89.47,-9.40,-13.20,12.59
엘살바도르,"1,615","1,615",0,"15,256","15,160",96,"1,713","1,700",13,"18,619","17,996",623,6.07,5.26,0,22.05,18.71,548.96
영국,"6,565","5,493","1,072","87,023","75,763","11,260","7,834","7,504",330,"93,750","85,574","8,176",19.33,36.61,-69.22,7.73,12.95,-27.39
영국령 버진아일랜드,6,6,0,81,81,0,5,5,0,82,82,0,-16.67,-16.67,,1.23,1.23,
예멘,630,630,0,"1,657","1,657",0,58,58,0,"1,078",965,113,-90.79,-90.79,,-34.92,-41.74,0
오만,"4,147","4,067",80,"29,101","26,313","2,788","1,180","1,058",122,"22,204","20,344","1,860",-71.54,-73.98,52.50,-23.70,-22.68,-33.29
오스트리아,,,,17,17,0,18,18,0,189,189,0,0,0,,"1,011.76","1,011.76",
온두라스,807,807,0,"11,188","11,181",7,"1,139","1,139",0,"12,504","12,504",0,41.15,41.15,,11.76,11.83,-100
왈리스 푸투나,,,,8,8,0,1,1,0,2,2,0,0,0,,-75.00,-75.00,
요르단,962,651,312,"16,618","10,973","5,646",367,358,9,"6,310","5,782",528,-61.85,-44.97,-97.11,-62.03,-47.31,-90.65
우루과이,749,741,8,"18,765","15,366","3,399",539,539,0,"7,292","7,152",140,-28.04,-27.26,-100,-61.14,-53.46,-95.88
우크라이나,36,36,0,351,351,0,212,212,0,900,900,0,488.89,488.89,,156.41,156.41,
원양어획지역,60,60,0,"1,074","1,074",0,172,172,0,"1,310","1,310",0,186.67,186.67,,21.97,21.97,
이라크,184,182,2,"4,713","3,943",770,"1,129",923,206,"9,220","4,496","4,724",513.59,407.14,"10,200.00",95.64,14.03,513.51
이란,395,395,0,"4,814","4,774",40,949,949,0,"5,719","5,719",0,140.25,140.25,,18.80,19.79,-100
이스라엘,"3,277","2,047","1,230","66,185","35,875","30,311","5,775","3,495","2,280","67,369","42,329","25,039",76.23,70.74,85.37,1.79,17.99,-17.39
이집트,"9,171","6,495","2,676","81,011","69,808","11,203","6,438","5,737",701,"67,749","59,888","7,861",-29.80,-11.68,-73.80,-16.37,-14.21,-29.83
이탈리아,"17,056","16,495",561,"205,612","196,386","9,226","17,733","17,282",451,"213,871","201,690","12,181",3.97,4.77,-19.61,4.02,2.70,32.03
인도,"33,177","31,126","2,051","411,662","381,512","30,150","38,324","32,504","5,820","464,216","424,382","39,834",15.51,4.43,183.76,12.77,11.24,32.12
인도네시아,"33,798","32,731","1,067","417,847","388,807","29,041","38,556","37,662",894,"471,281","448,027","23,254",14.08,15.06,-16.24,12.79,15.23,-19.93
일본,"232,493","181,866","50,627","2,858,808","2,206,295","652,513","236,588","184,949","51,639","2,785,236","2,160,418","624,818",1.76,1.70,2.00,-2.57,-2.08,-4.24
자메이카,"3,389","2,151","1,238","45,501","34,554","10,947","4,098","3,737",361,"44,780","36,072","8,708",20.93,73.75,-70.84,-1.58,4.39,-20.45
적도 기니,6,6,0,212,212,0,11,11,0,43,43,0,83.33,83.33,,-79.72,-79.72,
조지아,"1,944","1,944",0,"16,492","16,492",0,"1,207","1,207",0,"15,123","15,120",3,-37.91,-37.91,,-8.30,-8.32,0
중국,"520,323","427,732","92,591","6,253,993","5,139,589","1,114,404","586,467","506,538","79,929","6,757,014","5,622,962","1,134,052",12.71,18.42,-13.68,8.04,9.40,1.76
지부티,"1,833",247,"1,586","3,985","2,399","1,586",265,265,0,"5,714","3,307","2,407",-85.54,7.18,-100,43.38,37.83,51.77
체코,28,28,0,189,189,0,6,6,0,184,184,0,-78.57,-78.57,,-2.65,-2.65,
칠레,"31,016","28,839","2,177","407,306","385,557","21,749","45,739","43,472","2,267","440,173","403,780","36,393",47.47,50.74,4.13,8.07,4.73,67.33
카메룬,225,225,0,"2,419","2,419",0,486,486,0,"2,411","2,411",0,116.00,116.00,,-0.35,-0.35,
카보 베르데,9,9,0,44,44,0,18,18,0,126,126,0,100.00,100.00,,186.36,186.36,
카타르,"1,453","1,392",61,"16,360","13,924","2,437","1,538","1,500",38,"16,185","15,323",861,5.87,7.78,-37.70,-1.07,10.05,-64.65
캄보디아,"1,255","1,255",0,"16,145","15,934",211,"1,643","1,643",0,"17,494","17,388",106,30.91,30.91,,8.35,9.12,-49.76
캐나다,"61,354","55,323","6,031","654,653","576,700","77,953","48,410","45,135","3,275","710,572","633,910","76,662",-21.10,-18.41,-45.70,8.54,9.92,-1.66
케냐,517,517,0,"6,588","6,514",74,370,370,0,"4,491","4,459",32,-28.43,-28.43,,-31.83,-31.54,-56.76
케이맨 제도,17,17,0,363,363,0,29,29,0,243,243,0,70.59,70.59,,-33.06,-33.06,
코모로,2,2,0,61,61,0,,,,6,6,0,-100,-100,,-90.16,-90.16,
코스타리카,"1,802","1,802",0,"20,845","20,392",453,"2,063","2,063",0,"27,674","27,586",88,14.44,14.44,,32.76,35.28,-80.57
코트디부아르,629,629,0,"7,226","7,048",178,938,929,9,"6,825","6,414",411,49.13,47.69,0,-5.55,-9.00,130.90
콜롬비아,"8,959","8,206",753,"146,901","120,724","26,177","18,034","15,361","2,673","173,639","147,312","26,327",101.28,87.18,254.98,18.20,22.02,0.57
콩고,102,102,0,"1,314","1,064",250,154,154,0,926,926,0,50.98,50.98,,-29.53,-12.97,-100
콩고 민주 공화국,68,68,0,"1,330","1,326",4,90,90,0,475,471,4,32.35,32.35,,-64.29,-64.48,0.00
쿠바,"1,037","1,037",0,"8,710","8,710",0,772,772,0,"5,686","5,686",0,-25.55,-25.55,,-34.72,-34.72,
쿠웨이트,337,337,0,"2,904","2,828",76,307,286,21,"3,263","2,854",409,-8.90,-15.13,0,12.36,0.92,438.16
쿡 제도,,,,17,17,0,7,7,0,55,55,0,0,0,,223.53,223.53,
퀴라소,2,2,0,108,107,1,35,35,0,251,251,0,"1,650.00","1,650.00",,132.41,134.58,-100
크로아티아,"1,620","1,618",2,"18,429","18,333",96,"1,356","1,354",2,"10,008","10,000",8,-16.34,-16.36,0.00,-45.70,-45.46,-91.67
키리바시,,,,"2,606","2,572",34,"1,111",850,261,"5,163","4,013","1,150",0,0,0,98.12,56.03,"3,282.35"
키프로스,353,353,0,"1,798","1,798",0,229,229,0,"1,464","1,464",0,-35.13,-35.13,,-18.58,-18.58,
탄자니아,"1,077","1,077",0,"9,950","9,916",34,764,764,0,"7,383","7,383",0,-29.06,-29.06,,-25.80,-25.55,-100
태국,"34,804","33,967",837,"404,676","383,716","20,960","35,357","35,046",311,"439,369","421,696","17,673",1.59,3.18,-62.84,8.57,9.90,-15.68
토고,927,897,30,"11,333","9,654","1,679","1,021",941,80,"9,286","7,232","2,054",10.14,4.91,166.67,-18.06,-25.09,22.33
통가,87,87,0,"2,871","1,755","1,116",199,119,80,"3,087","2,309",778,128.74,36.78,0,7.52,31.57,-30.29
투발루,,,,10,10,0,6,6,0,56,56,0,0,0,,460.00,460.00,
튀니지,391,391,0,"3,239","3,110",129,220,220,0,"2,454","2,410",44,-43.70,-43.70,,-24.23,-22.51,-65.89
튀르키예,"20,200","19,182","1,018","213,083","206,432","6,651","16,065","15,482",583,"209,226","196,526","12,700",-20.47,-19.29,-42.73,-1.81,-4.80,90.95
트리니다드 토바고,"1,048","1,045",3,"13,289","13,276",13,701,699,2,"8,695","8,670",25,-33.11,-33.11,-33.33,-34.57,-34.69,92.31
파나마,"13,419","10,355","3,064","129,358","91,581","37,777","10,325","8,495","1,830","153,097","92,913","60,184",-23.06,-17.97,-40.27,18.35,1.46,59.31
파라과이,440,440,0,"3,574","3,574",0,61,61,0,861,861,0,-86.14,-86.14,,-75.91,-75.91,
파키스탄,"2,916","2,779",137,"45,186","35,389","9,797","3,659","3,293",366,"48,195","43,805","4,390",25.46,18.48,167.15,6.66,23.78,-55.19
파푸아 뉴기니,342,249,93,"5,596","4,968",628,540,433,107,"9,181","6,058","3,123",57.89,73.90,15.05,64.06,21.94,397.29
팔라우,66,58,8,386,348,38,26,26,0,392,376,16,-60.61,-55.17,-100,1.55,8.05,-57.89
페로 제도,2,2,0,29,29,0,,,,42,42,0,-100,-100,,44.83,44.83,
페루,"11,028","10,309",719,"173,604","157,572","16,032","17,037","16,118",919,"178,215","164,697","13,518",54.49,56.35,27.82,2.66,4.52,-15.68
포르투갈,541,537,4,"9,301","9,256",45,670,670,0,"6,748","6,569",179,23.84,24.77,-100,-27.45,-29.03,297.78
폴란드,"2,799","2,778",21,"32,883","32,643",240,"2,540","2,083",457,"29,187","27,831","1,356",-9.25,-25.02,"2,076.19",-11.24,-14.74,465.00
푸에르토리코,"1,288","1,288",0,"12,175","12,157",18,903,903,0,"9,137","9,128",9,-29.89,-29.89,,-24.95,-24.91,-50.00
프랑스,"6,996","6,298",698,"92,144","82,816","9,328","7,524","7,316",208,"86,734","82,863","3,871",7.54,16.16,-70.20,-5.87,0.06,-58.50
프랑스령 기아나,22,22,0,281,281,0,29,29,0,309,309,0,31.82,31.82,,9.96,9.96,
프랑스령 폴리네시아,267,76,191,"5,678","1,314","4,364",314,99,215,"6,086","1,110","4,976",17.60,30.26,12.57,7.19,-15.53,14.02
피지,356,254,102,"6,024","4,100","1,924",667,539,128,"8,892","7,814","1,078",87.36,112.20,25.49,47.61,90.59,-43.97
핀란드,"1,712","1,706",6,"22,335","22,263",72,"2,283","2,282",1,"22,620","22,549",71,33.35,33.76,-83.33,1.28,1.28,-1.39
필리핀,"28,434","15,394","13,040","306,398","196,338","110,060","25,493","19,182","6,311","315,266","232,824","82,442",-10.35,24.61,-51.61,2.89,18.58,-25.09
헝가리,2,2,0,3,3,0,5,5,0,114,114,0,150.00,150.00,,"3,700.00","3,700.00",
호주,"22,346","15,436","6,910","304,299","224,878","79,421","29,615","19,757","9,858","350,212","238,861","111,351",32.53,27.99,42.66,15.09,6.22,40.20
홍콩,"12,079","11,263",816,"150,496","136,200","14,296","12,706","11,604","1,102","129,929","120,863","9,067",5.19,3.02,35.13,-13.67,-11.26,-36.58
