연도,국가명,물동량
2021,아랍에미리트연합국,59437.75
2021,아루바,103.0
2021,아르헨티나,6299.0
2021,아메리칸사모아,629.0
2021,아이티,181.0
2021,아일랜드,366.0
2021,알바니아,119.0
2021,알제리,1768.25
2021,앙골라,1234.0
2021,앤티가 바부다,1.0
2021,앤틸리스제도,52.0
2021,에스토니아,389.25
2021,에콰도르,19367.0
2021,엘살바도르,879.0
2021,영국,23200.5
2021,영국령 버진아일랜드,3.0
2021,예멘,254.0
2021,오만,2119.25
2021,온두라스,988.0
2021,요르단,2838.0
2021,우루과이,3647.0
2021,우크라이나,1385.25
2021,이라크,1869.5
2021,이란,1044.0
2021,이스라엘,11058.0
2021,이집트,41764.25
2021,이탈리아,46890.75
2021,인도,163915.5
2021,인도네시아,104197.75
2021,일본,422874.5
2021,자메이카,2615.0
2021,적도 기니,9.0
2021,조지아,157.0
2021,중국,1173936.5
2021,지부티,118.0
2021,지브롤터,0.0
2021,칠레,23657.0
2021,카메룬,353.0
2021,카보 베르데,5.0
2021,카타르,5131.25
2021,캄보디아,4453.0
2021,캐나다,127315.0
2021,케냐,1409.0
2021,케이맨 제도,5.0
2021,코모로,1.0
2021,코스타리카,1132.0
2021,코트디부아르,870.0
2021,콜롬비아,19494.0
2021,콩고,56.0
2021,콩고 민주 공화국,172.0
2021,쿠바,71.0
2021,쿠웨이트,1412.0
2021,크로아티아,13121.75
2021,키리바시,90.0
2021,키프로스,106.0
2021,탄자니아,1485.0
2021,태국,96899.25
2021,토고,4561.0
2021,통가,4.0
2021,튀니지,657.0
2021,튀르키예,97455.5
2021,트리니다드 토바고,467.0
2021,파나마,19191.0
2021,파라과이,61.0
2021,파키스탄,19748.5
2021,파푸아 뉴기니,1429.0
2021,팔라우,113.0
2021,페루,16462.0
2021,포르투갈,1954.0
2021,폴란드,5192.75
2021,푸에르토리코,362.0
2021,프랑스,16409.75
2021,프랑스령 기아나,16.0
2021,프랑스령 폴리네시아,123.0
2021,피지,482.0
2021,핀란드,605.25
2021,필리핀,47394.0
2021,헝가리,28.0
2021,호주,61421.25
2021,홍콩,82646.5
2022,가나,2713.0
2022,가봉,9.0
2022,가이아나,177.0
2022,감비아,6.0
2022,과들루프,50.0
2022,과테말라,5984.0
2022,괌,3099.5
2022,그레나다,27.0
2022,그리스,10746.0
2022,기니,116.25
2022,기니비사우,11.0
2022,나미비아,20.0
2022,나우루,0.0
2022,나이지리아,2627.0
2022,남아프리카,3344.0
2022,네덜란드,64172.75
2022,네팔,0.0
2022,노르웨이,320.0
2022,뉴질랜드,14057.0
2022,뉴칼레도니아,1061.0
2022,니카라과,328.0
2022,대만,134897.75
2022,대한민국,121080.0
2022,덴마크,2035.0
2022,도미니카 공화국,3092.0
2022,도미니카 연방,3.0
2022,독일,62987.75
2022,동티모르,57.0
2022,라오스,0.0
2022,라이베리아,34.0
2022,라트비아,356.0
2022,러시아,143859.0
2022,레바논,2059.0
2022,레위니옹,141.0
2022,루마니아,2260.0
2022,리비아,2913.0
2022,리투아니아,930.0
2022,마다가스카르,160.0
2022,마르티니크,45.0
2022,마샬 제도,262.0
2022,마요트,3.0
2022,마카오,2.0
2022,말레이시아,88789.5
2022,멕시코,177809.0
2022,모로코,2146.0
2022,모리셔스,145.0
2022,모리타니,99.0
2022,모잠비크,873.0
2022,몬테네그로,29.0
2022,몰디브,75.0
2022,몰타,758.0
2022,미국,924209.25
2022,미국령 버진아일랜드,7.0
2022,미얀마,504.0
2022,미크로네시아,332.0
2022,바누아투,261.0
2022,바레인,424.0
2022,바베이도스,40.0
2022,바하마,8765.0
2022,방글라데시,3833.5
2022,베냉,32.0
2022,베네수엘라,441.0
2022,베트남,238725.5
2022,벨기에,22620.75
2022,벨리즈,41.0
2022,북마리아나 제도,1019.5
2022,불가리아,206.0
2022,브라질,56535.0
2022,브루나이,22.0
2022,사모아,187.0
2022,사우디아라비아,37663.5
2022,상투메 프린시페,4.0
2022,세네갈,682.0
2022,세이셸,168.0
2022,세인트 빈센트 그레나딘,7.0
2022,세인트루시아,34.0
2022,세인트키츠 네비스,3.0
2022,소말리아,86.0
2022,솔로몬제도,339.0
2022,수단,23.0
2022,수리남,27.0
2022,스리랑카,12742.25
2022,스웨덴,5215.0
2022,스페인,31222.0
2022,슬로베니아,108583.5
2022,시리아,281.25
2022,시에라 리온,62.0
2022,싱가포르,68019.25
2022,아랍에미리트연합국,61862.5
2022,아루바,164.0
2022,아르헨티나,6340.0
2022,아메리칸사모아,622.0
2022,아이슬란드,23.0
2022,아이티,299.0
2022,아일랜드,386.0
2022,알바니아,59.0
2022,알제리,1865.0
2022,앙골라,543.0
2022,앤티가 바부다,6.0
2022,앤틸리스제도,42.0
2022,에리트레아,4.0
2022,에스토니아,231.5
2022,에콰도르,23184.0
2022,엘살바도르,680.0
2022,영국,10748.75
2022,영국령 버진아일랜드,9.0
2022,예멘,93.0
2022,오만,2114.0
2022,온두라스,433.0
2022,요르단,2879.0
2022,우루과이,2843.0
2022,우크라이나,203.0
2022,원양어획지역,0.0
2022,이라크,3159.75
2022,이란,1971.0
2022,이스라엘,13559.5
2022,이집트,39879.0
2022,이탈리아,57959.0
2022,인도,154496.0
2022,인도네시아,110966.0
2022,일본,420403.0
2022,자메이카,1885.0
2022,적도 기니,114.0
2022,조지아,157.0
2022,중국,1229386.5
2022,지부티,534.0
2022,지브롤터,1.0
2022,칠레,26901.0
2022,카메룬,156.0
2022,카타르,4273.75
2022,캄보디아,3579.0
2022,캐나다,122763.5
2022,케냐,1946.0
2022,케이맨 제도,5.0
2022,코모로,1.0
2022,코스타리카,981.0
2022,코트디부아르,560.0
2022,콜롬비아,19166.0
2022,콩고,32.0
2022,콩고 민주 공화국,116.0
2022,쿠바,84.0
2022,쿠웨이트,1244.0
2022,크로아티아,17358.0
2022,키리바시,121.0
2022,키프로스,115.0
2022,탄자니아,1129.0
2022,태국,100523.0
2022,토고,6010.0
2022,통가,9.0
2022,튀니지,736.0
2022,튀르키예,79542.5
2022,트리니다드 토바고,592.0
2022,파나마,26230.0
2022,파라과이,47.0
2022,파키스탄,14987.75
2022,파푸아 뉴기니,1194.0
2022,팔라우,132.0
2022,페루,16037.0
2022,포르투갈,1564.0
2022,폴란드,8049.0
2022,푸에르토리코,375.0
2022,프랑스,13957.0
2022,프랑스령 기아나,7.0
2022,프랑스령 폴리네시아,183.0
2022,피지,626.0
2022,핀란드,381.0
2022,필리핀,46023.5
2022,호주,61956.5
2022,홍콩,67816.0
2023,가나,3197.0
2023,가봉,17.0
2023,가이아나,280.0
2023,감비아,3.0
2023,과들루프,40.0
2023,과테말라,8076.0
2023,괌,3955.25
2023,그레나다,20.0
2023,그리스,14060.0
2023,기니,130.0
2023,기니비사우,1.0
2023,나미비아,24.0
2023,나우루,5.0
2023,나이지리아,5629.0
2023,남아프리카,4295.0
2023,네덜란드,63668.0
2023,네팔,5.0
2023,노르웨이,911.0
2023,뉴질랜드,15320.0
2023,뉴칼레도니아,741.0
2023,니카라과,170.0
2023,대만,113281.0
2023,대한민국,125503.0
2023,덴마크,1614.75
2023,도미니카 공화국,4255.0
2023,도미니카 연방,0.0
2023,독일,66705.25
2023,동티모르,32.0
2023,라오스,1.0
2023,라이베리아,34.0
2023,라트비아,724.0
2023,러시아,172822.0
2023,레바논,372.0
2023,레위니옹,174.0
2023,루마니아,1651.0
2023,리비아,2123.0
2023,리투아니아,3107.25
2023,마다가스카르,226.0
2023,마르티니크,74.0
2023,마샬 제도,215.0
2023,마요트,31.0
2023,마카오,4.0
2023,말레이시아,85288.0
2023,멕시코,190792.0
2023,모로코,8403.0
2023,모리셔스,240.0
2023,모리타니,41.0
2023,모잠비크,1021.0
2023,몬테네그로,39.0
2023,몰디브,97.0
2023,몰타,625.0
2023,미국,1025095.0
2023,미국령 버진아일랜드,3.0
2023,미얀마,843.0
2023,미크로네시아,348.0
2023,바누아투,230.0
2023,바레인,436.0
2023,바베이도스,25.0
2023,바하마,7521.0
2023,방글라데시,7526.5
2023,베냉,119.0
2023,베네수엘라,260.0
2023,베트남,211413.5
2023,벨기에,25984.75
2023,벨리즈,62.0
2023,북마리아나 제도,1057.25
2023,불가리아,324.0
2023,브라질,43849.0
2023,브루나이,18.0
2023,사모아,618.0
2023,사우디아라비아,52822.5
2023,상투메 프린시페,7.0
2023,세네갈,708.0
2023,세이셸,113.0
2023,세인트 빈센트 그레나딘,9.0
2023,세인트루시아,42.0
2023,세인트키츠 네비스,1.0
2023,소말리아,87.0
2023,솔로몬제도,214.0
2023,수단,76.0
2023,수리남,68.0
2023,스리랑카,7559.0
2023,스웨덴,6797.0
2023,스페인,40220.0
2023,슬로베니아,106232.25
2023,시리아,113.25
2023,시에라 리온,85.0
2023,싱가포르,67669.0
2023,아랍에미리트연합국,61494.0
2023,아루바,145.0
2023,아르헨티나,4843.0
2023,아메리칸사모아,724.0
2023,아이슬란드,68.0
2023,아이티,195.0
2023,아일랜드,480.0
2023,알바니아,119.0
2023,알제리,1995.25
2023,앙골라,952.25
2023,앤티가 바부다,8.0
2023,앤틸리스제도,108.0
2023,에리트레아,3.0
2023,에스토니아,173.0
2023,에콰도르,19308.5
2023,엘살바도르,366.0
2023,영국,22937.25
2023,영국령 버진아일랜드,4.0
2023,예멘,203.0
2023,오만,11888.5
2023,온두라스,524.0
2023,요르단,4432.0
2023,우루과이,2789.0
2023,우크라이나,78.0
2023,원양어획지역,6.0
2023,이라크,3421.25
2023,이란,4657.0
2023,이스라엘,13945.25
