연도,국가명,물동량
2021,바베이도스,1045.0
2021,바하마,68605.5
2021,방글라데시,16921.75
2021,버뮤다,2.0
2021,베냉,313.0
2021,베네수엘라,12689.0
2021,베트남,627667.0
2021,벨기에,105138.25
2021,벨리즈,1302.0
2021,볼리비아,0.0
2021,북마리아나 제도,12615.75
2021,불가리아,3225.25
2021,브라질,228417.0
2021,브루나이,198.0
2021,사모아,6096.0
2021,사우디아라비아,89927.0
2021,상투메 프린시페,2.0
2021,세네갈,2722.0
2021,세르비아,2.0
2021,세이셸,264.0
2021,세인트 빈센트 그레나딘,87.0
2021,세인트루시아,249.0
2021,세인트키츠 네비스,89.0
2021,소말리아,204.0
2021,솔로몬제도,1996.0
2021,수단,2603.0
2021,수리남,2836.0
2021,스리랑카,20655.25
2021,스웨덴,32160.0
2021,스위스,15.0
2021,스페인,139025.5
2021,슬로베니아,143051.25
2021,시리아,706.0
2021,시에라 리온,364.0
2021,싱가포르,233496.75
2021,아랍에미리트연합국,184682.25
2021,아루바,338.75
2021,아르헨티나,36161.0
2021,아메리칸사모아,2914.0
2021,아이슬란드,70.0
2021,아이티,2079.0
2021,아일랜드,4181.0
2021,알바니아,3435.0
2021,알제리,4316.75
2021,앙골라,1398.0
2021,앤티가 바부다,171.0
2021,앤틸리스제도,535.0
2021,앵귈라,6.0
2021,에리트레아,8.0
2021,에스토니아,4661.5
2021,에콰도르,117176.25
2021,엘살바도르,10842.5
2021,영국,83656.75
2021,영국령 버진아일랜드,16.0
2021,예멘,2018.75
2021,오만,22045.0
2021,오스트리아,4.0
2021,온두라스,8306.75
2021,왈리스 푸투나,2.0
2021,요르단,8654.25
2021,우루과이,16447.0
2021,우크라이나,18947.0
2021,원양어획지역,901.0
2021,이라크,2249.5
2021,이란,1349.0
2021,이스라엘,38819.0
2021,이집트,88405.75
2021,이탈리아,177005.0
2021,인도,402613.25
2021,인도네시아,397532.5
2021,일본,2914843.75
2021,자메이카,26582.0
2021,적도 기니,211.0
2021,조지아,2003.25
2021,중국,6297570.5
2021,지부티,1740.0
2021,지브롤터,4.0
