,,2024,,,,,,2025,,,,,,전년대비증감율(%),,,,,
,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,
입출항구분,국가명,계,적,공,계,적,공,계,적,공,계,적,공,증감_계,증감_적,증감_공,증감_계,증감_적,증감_공
,말레이시아,5198.0,4194.0,1004.0,80875.75,53044.25,27831.5,6873.0,5011.0,1862.0,72997.5,52135.25,20862.25,32.223932281646796,19.48020982355747,85.45816733067728,-9.74117705245392,-1.7136635921895405,-25.040870955571926
,멕시코,15294.0,3020.0,12274.0,191591.0,32211.0,159380.0,10270.0,3081.0,7189.0,112828.25,31101.0,81727.25,-32.84948345756506,2.0198675496688745,-41.42903698875672,-41.10983814479804,-3.446027754493808,-48.72176559166771
,모로코,637.0,115.0,522.0,4417.0,1235.0,3182.0,270.0,268.0,2.0,4336.0,2008.0,2328.0,-57.6138147566719,133.04347826086956,-99.61685823754789,-1.8338238623500147,62.59109311740892,-26.83846637335009
,모리셔스,4.0,4.0,0.0,164.0,164.0,0.0,12.0,12.0,0.0,145.0,128.0,17.0,200.0,200.0,,-11.585365853658535,-21.95121951219512,0
,모리타니,68.0,68.0,0.0,480.0,480.0,0.0,16.0,16.0,0.0,149.0,149.0,0.0,-76.47058823529412,-76.47058823529412,,-68.95833333333333,-68.95833333333333,
,모잠비크,54.0,54.0,0.0,1082.0,1082.0,0.0,256.0,256.0,0.0,1854.0,1754.0,100.0,374.074074074074,374.074074074074,,71.34935304990758,62.10720887245842,0
,몬테네그로,105.0,105.0,0.0,1142.0,1142.0,0.0,111.0,111.0,0.0,1316.0,1316.0,0.0,5.714285714285716,5.714285714285716,,15.236427320490375,15.236427320490375,
,몰디브,,,,1.0,1.0,0.0,,,,,,,,,,-100,-100,
,몰타,58.0,46.0,12.0,1704.0,107.0,1597.0,11.0,11.0,0.0,3016.0,81.0,2935.0,-81.03448275862068,-76.08695652173914,-100,76.99530516431925,-24.29906542056075,83.78209142141515
,미국,73118.25,30747.5,42370.75,901699.75,420650.0,481049.75,74624.25,38754.0,35870.25,873331.5,420298.0,453033.5,2.0596773035459703,26.03951540775673,-15.341951700170519,-3.146086044717211,-0.08368001901818412,-5.823981823085866
,미얀마,112.0,112.0,0.0,2188.0,2178.0,10.0,204.0,204.0,0.0,2172.0,2168.0,4.0,82.14285714285714,82.14285714285714,,-0.7312614259597838,-0.45913682277318735,-60.0
