year,month,country,flow,total_teu,laden_teu,empty_teu,cumulative_total_teu,cumulative_laden_teu,cumulative_empty_teu,source_file
2022,1,가나,입항,57.0,57.0,0.0,57.0,57.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,가봉,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,가이아나,입항,3.0,3.0,0.0,3.0,3.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,감비아,입항,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,과테말라,입항,284.0,214.0,70.0,284.0,214.0,70.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,괌,입항,137.0,64.0,73.0,137.0,64.0,73.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,그레나다,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,그리스,입항,1067.0,494.0,573.0,1067.0,494.0,573.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,기니,입항,61.0,61.0,0.0,61.0,61.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,나미비아,입항,30.0,30.0,0.0,30.0,30.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,나이지리아,입항,167.0,167.0,0.0,167.0,167.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,남아프리카,입항,828.0,788.0,40.0,828.0,788.0,40.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,네덜란드,입항,6690.25,6155.25,535.0,6690.25,6155.25,535.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,노르웨이,입항,945.0,945.0,0.0,945.0,945.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,뉴질랜드,입항,4012.0,2788.0,1224.0,4012.0,2788.0,1224.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,뉴칼레도니아,입항,75.0,5.0,70.0,75.0,5.0,70.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,니카라과,입항,17.0,17.0,0.0,17.0,17.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,대만,입항,8769.75,6059.0,2710.75,8769.75,6059.0,2710.75,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,대한민국,입항,8261.0,200.0,8061.0,8261.0,200.0,8061.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,덴마크,입항,1006.0,1006.0,0.0,1006.0,1006.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,도미니카 공화국,입항,154.0,112.0,42.0,154.0,112.0,42.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,독일,입항,8243.0,7432.0,811.0,8243.0,7432.0,811.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,라이베리아,입항,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,라트비아,입항,621.0,621.0,0.0,621.0,621.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,러시아,입항,14112.0,3999.0,10113.0,14112.0,3999.0,10113.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,레바논,입항,202.0,200.0,2.0,202.0,200.0,2.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,레위니옹,입항,4.0,4.0,0.0,4.0,4.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,루마니아,입항,994.0,308.0,686.0,994.0,308.0,686.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,리비아,입항,18.0,18.0,0.0,18.0,18.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,리투아니아,입항,147.0,147.0,0.0,147.0,147.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,마다가스카르,입항,10.0,10.0,0.0,10.0,10.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,마르티니크,입항,4.0,4.0,0.0,4.0,4.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,마샬 제도,입항,189.0,3.0,186.0,189.0,3.0,186.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,말레이시아,입항,10464.0,7610.0,2854.0,10464.0,7610.0,2854.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,멕시코,입항,8571.0,2569.0,6002.0,8571.0,2569.0,6002.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모로코,입항,316.0,314.0,2.0,316.0,314.0,2.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모리셔스,입항,165.0,165.0,0.0,165.0,165.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모리타니,입항,20.0,20.0,0.0,20.0,20.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모잠비크,입항,291.0,291.0,0.0,291.0,291.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,몬테네그로,입항,121.0,121.0,0.0,121.0,121.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,몰타,입항,36.0,36.0,0.0,36.0,36.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,미국,입항,57176.75,32324.5,24852.25,57176.75,32324.5,24852.25,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,미얀마,입항,324.0,324.0,0.0,324.0,324.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,미크로네시아,입항,8.0,0.0,8.0,8.0,0.0,8.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,바누아투,입항,30.0,1.0,29.0,30.0,1.0,29.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,바레인,입항,333.0,333.0,0.0,333.0,333.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,바하마,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,방글라데시,입항,745.0,745.0,0.0,745.0,745.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,베네수엘라,입항,29.0,29.0,0.0,29.0,29.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,베트남,입항,13972.5,13396.0,576.5,13972.5,13396.0,576.5,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,벨기에,입항,3720.25,3630.25,90.0,3720.25,3630.25,90.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,북마리아나 제도,입항,1272.0,12.0,1260.0,1272.0,12.0,1260.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,불가리아,입항,79.0,79.0,0.0,79.0,79.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,브라질,입항,2704.0,2505.0,199.0,2704.0,2505.0,199.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,브루나이,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,사모아,입항,55.0,4.0,51.0,55.0,4.0,51.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,사우디아라비아,입항,2755.0,601.0,2154.0,2755.0,601.0,2154.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,세네갈,입항,51.0,51.0,0.0,51.0,51.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,세이셸,입항,30.0,30.0,0.0,30.0,30.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,세인트루시아,입항,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,솔로몬제도,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,수단,입항,14.0,13.0,1.0,14.0,13.0,1.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,수리남,입항,92.0,92.0,0.0,92.0,92.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,스리랑카,입항,298.0,294.0,4.0,298.0,294.0,4.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,스웨덴,입항,1168.0,1168.0,0.0,1168.0,1168.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,스페인,입항,4274.25,4188.25,86.0,4274.25,4188.25,86.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,슬로베니아,입항,1423.0,1423.0,0.0,1423.0,1423.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,시에라 리온,입항,11.0,11.0,0.0,11.0,11.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,싱가포르,입항,3599.75,2434.0,1165.75,3599.75,2434.0,1165.75,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,아랍에미리트연합국,입항,2449.0,1395.0,1054.0,2449.0,1395.0,1054.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,아르헨티나,입항,391.0,343.0,48.0,391.0,343.0,48.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,아메리칸사모아,입항,270.0,34.0,236.0,270.0,34.0,236.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,아이슬란드,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,아이티,입항,3.0,3.0,0.0,3.0,3.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,아일랜드,입항,315.0,307.0,8.0,315.0,307.0,8.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,알바니아,입항,226.0,226.0,0.0,226.0,226.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,앙골라,입항,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,앤틸리스제도,입항,1.0,1.0,0.0,1.0,1.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,에스토니아,입항,109.0,109.0,0.0,109.0,109.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,에콰도르,입항,1558.0,403.0,1155.0,1558.0,403.0,1155.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,엘살바도르,입항,64.0,64.0,0.0,64.0,64.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,영국,입항,1657.0,1570.0,87.0,1657.0,1570.0,87.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,예멘,입항,192.0,192.0,0.0,192.0,192.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,오만,입항,478.0,461.0,17.0,478.0,461.0,17.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,온두라스,입항,77.0,77.0,0.0,77.0,77.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,요르단,입항,168.0,145.0,23.0,168.0,145.0,23.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,우루과이,입항,111.0,111.0,0.0,111.0,111.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,우크라이나,입항,891.0,429.0,462.0,891.0,429.0,462.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,이란,입항,100.0,0.0,100.0,100.0,0.0,100.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,이스라엘,입항,528.0,527.0,1.0,528.0,527.0,1.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,이집트,입항,1462.0,361.0,1101.0,1462.0,361.0,1101.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,이탈리아,입항,5257.0,4621.0,636.0,5257.0,4621.0,636.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,인도,입항,10739.75,7970.0,2769.75,10739.75,7970.0,2769.75,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,인도네시아,입항,7492.25,6429.0,1063.25,7492.25,6429.0,1063.25,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,일본,입항,66703.5,18094.5,48609.0,66703.5,18094.5,48609.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,자메이카,입항,1446.0,41.0,1405.0,1446.0,41.0,1405.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,적도 기니,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,조지아,입항,16.0,16.0,0.0,16.0,16.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,중국,입항,109014.0,90899.0,18115.0,109014.0,90899.0,18115.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,지부티,입항,94.0,94.0,0.0,94.0,94.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,체코,입항,3.0,3.0,0.0,3.0,3.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,칠레,입항,5218.0,5132.0,86.0,5218.0,5132.0,86.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,카메룬,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,카보 베르데,입항,1.0,1.0,0.0,1.0,1.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,카타르,입항,162.0,160.0,2.0,162.0,160.0,2.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,캄보디아,입항,174.0,174.0,0.0,174.0,174.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,캐나다,입항,9599.25,4523.25,5076.0,9599.25,4523.25,5076.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,케냐,입항,60.0,60.0,0.0,60.0,60.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,코스타리카,입항,248.0,248.0,0.0,248.0,248.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,코트디부아르,입항,6.0,6.0,0.0,6.0,6.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,콜롬비아,입항,1119.0,533.0,586.0,1119.0,533.0,586.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,콩고,입항,3.0,3.0,0.0,3.0,3.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,콩고 민주 공화국,입항,6.0,6.0,0.0,6.0,6.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,쿠바,입항,10.0,10.0,0.0,10.0,10.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,쿠웨이트,입항,64.0,64.0,0.0,64.0,64.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,크로아티아,입항,170.0,170.0,0.0,170.0,170.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,키리바시,입항,358.0,0.0,358.0,358.0,0.0,358.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,키프로스,입항,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,탄자니아,입항,281.0,281.0,0.0,281.0,281.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,태국,입항,6281.25,6030.0,251.25,6281.25,6030.0,251.25,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,토고,입항,43.0,43.0,0.0,43.0,43.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,통가,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,튀니지,입항,121.0,121.0,0.0,121.0,121.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,튀르키예,입항,3047.0,2313.0,734.0,3047.0,2313.0,734.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,트리니다드 토바고,입항,65.0,65.0,0.0,65.0,65.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,파나마,입항,9882.25,294.0,9588.25,9882.25,294.0,9588.25,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,파라과이,입항,7.0,7.0,0.0,7.0,7.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,파키스탄,입항,1321.25,716.0,605.25,1321.25,716.0,605.25,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,파푸아 뉴기니,입항,97.0,97.0,0.0,97.0,97.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,팔라우,입항,3.0,2.0,1.0,3.0,2.0,1.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,페로 제도,입항,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,페루,입항,1888.0,1702.0,186.0,1888.0,1702.0,186.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,포르투갈,입항,335.0,335.0,0.0,335.0,335.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,폴란드,입항,1343.0,1329.0,14.0,1343.0,1329.0,14.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,푸에르토리코,입항,131.0,131.0,0.0,131.0,131.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,프랑스,입항,2990.0,2857.0,133.0,2990.0,2857.0,133.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,프랑스령 폴리네시아,입항,298.0,8.0,290.0,298.0,8.0,290.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,피지,입항,424.0,18.0,406.0,424.0,18.0,406.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,핀란드,입항,886.0,868.0,18.0,886.0,868.0,18.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,필리핀,입항,3398.0,2087.0,1311.0,3398.0,2087.0,1311.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,호주,입항,13078.0,7025.0,6053.0,13078.0,7025.0,6053.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,홍콩,입항,4322.5,4058.0,264.5,4322.5,4058.0,264.5,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,가나,입항환적,11.0,11.0,0.0,11.0,11.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,가봉,입항환적,14.0,14.0,0.0,14.0,14.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,가이아나,입항환적,177.0,177.0,0.0,177.0,177.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,과테말라,입항환적,334.0,334.0,0.0,334.0,334.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,괌,입항환적,220.25,220.25,0.0,220.25,220.25,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,그리스,입항환적,684.0,373.0,311.0,684.0,373.0,311.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,기니,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,나미비아,입항환적,28.0,28.0,0.0,28.0,28.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,나이지리아,입항환적,63.0,63.0,0.0,63.0,63.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,남아프리카,입항환적,593.0,593.0,0.0,593.0,593.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,네덜란드,입항환적,2530.0,2322.0,208.0,2530.0,2322.0,208.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,노르웨이,입항환적,221.0,221.0,0.0,221.0,221.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,뉴질랜드,입항환적,1582.0,1582.0,0.0,1582.0,1582.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,뉴칼레도니아,입항환적,141.0,141.0,0.0,141.0,141.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,니카라과,입항환적,662.0,662.0,0.0,662.0,662.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,대만,입항환적,7401.5,7089.5,312.0,7401.5,7089.5,312.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,대한민국,입항환적,6648.0,6470.0,178.0,6648.0,6470.0,178.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,덴마크,입항환적,282.0,282.0,0.0,282.0,282.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,도미니카 공화국,입항환적,148.0,98.0,50.0,148.0,98.0,50.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,독일,입항환적,2840.0,1922.0,918.0,2840.0,1922.0,918.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,동티모르,입항환적,34.0,34.0,0.0,34.0,34.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,라트비아,입항환적,560.0,560.0,0.0,560.0,560.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,러시아,입항환적,18188.0,17578.0,610.0,18188.0,17578.0,610.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,루마니아,입항환적,1540.0,1540.0,0.0,1540.0,1540.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,리투아니아,입항환적,163.0,163.0,0.0,163.0,163.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,마다가스카르,입항환적,11.0,11.0,0.0,11.0,11.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,마르티니크,입항환적,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,마샬 제도,입항환적,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,마카오,입항환적,4.0,4.0,0.0,4.0,4.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,말레이시아,입항환적,8901.75,8898.75,3.0,8901.75,8898.75,3.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,멕시코,입항환적,4980.0,4964.0,16.0,4980.0,4964.0,16.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모로코,입항환적,131.0,131.0,0.0,131.0,131.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모리셔스,입항환적,30.0,30.0,0.0,30.0,30.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모리타니,입항환적,13.0,13.0,0.0,13.0,13.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,모잠비크,입항환적,105.0,105.0,0.0,105.0,105.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,몬테네그로,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,몰디브,입항환적,1.0,1.0,0.0,1.0,1.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,몰타,입항환적,16.0,16.0,0.0,16.0,16.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,미국,입항환적,42004.25,40616.5,1387.75,42004.25,40616.5,1387.75,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,미얀마,입항환적,140.0,140.0,0.0,140.0,140.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,미크로네시아,입항환적,1.0,0.0,1.0,1.0,0.0,1.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,바누아투,입항환적,24.0,10.0,14.0,24.0,10.0,14.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,바레인,입항환적,3.0,3.0,0.0,3.0,3.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,바베이도스,입항환적,49.0,49.0,0.0,49.0,49.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,방글라데시,입항환적,563.0,563.0,0.0,563.0,563.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,베냉,입항환적,20.0,20.0,0.0,20.0,20.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,베네수엘라,입항환적,52.0,52.0,0.0,52.0,52.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,베트남,입항환적,12724.5,12718.5,6.0,12724.5,12718.5,6.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,벨기에,입항환적,1485.0,1483.0,2.0,1485.0,1483.0,2.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,벨리즈,입항환적,4.0,4.0,0.0,4.0,4.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,북마리아나 제도,입항환적,29.0,3.0,26.0,29.0,3.0,26.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,불가리아,입항환적,97.0,97.0,0.0,97.0,97.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,브라질,입항환적,4814.0,4813.0,1.0,4814.0,4813.0,1.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,브루나이,입항환적,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,사모아,입항환적,4.0,2.0,2.0,4.0,2.0,2.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,사우디아라비아,입항환적,791.0,791.0,0.0,791.0,791.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,세네갈,입항환적,123.0,123.0,0.0,123.0,123.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,세이셸,입항환적,,,,,,,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,세인트루시아,입항환적,13.0,13.0,0.0,13.0,13.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,소말리아,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,수단,입항환적,48.0,48.0,0.0,48.0,48.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,수리남,입항환적,110.0,110.0,0.0,110.0,110.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,스리랑카,입항환적,185.0,185.0,0.0,185.0,185.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,스웨덴,입항환적,1320.0,1320.0,0.0,1320.0,1320.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
2022,1,스페인,입항환적,2602.0,2602.0,0.0,2602.0,2602.0,0.0,컨테이너+국가별+전년대비+추이_20260922230318.xlsx
