year,month,country,flow,total_teu,laden_teu,empty_teu,cumulative_total_teu,cumulative_laden_teu,cumulative_empty_teu,source_file
2020,1,라이베리아,입항,3.0,3.0,0.0,3.0,3.0,0.0,2020_2021 1월.xlsx
2020,1,라트비아,입항,609.0,609.0,0.0,609.0,609.0,0.0,2020_2021 1월.xlsx
2020,1,러시아,입항,6771.0,2520.0,4251.0,6771.0,2520.0,4251.0,2020_2021 1월.xlsx
2020,1,레바논,입항,114.0,53.0,61.0,114.0,53.0,61.0,2020_2021 1월.xlsx
2020,1,레위니옹,입항,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,루마니아,입항,440.0,265.0,175.0,440.0,265.0,175.0,2020_2021 1월.xlsx
2020,1,리비아,입항,106.0,106.0,0.0,106.0,106.0,0.0,2020_2021 1월.xlsx
2020,1,리투아니아,입항,232.0,232.0,0.0,232.0,232.0,0.0,2020_2021 1월.xlsx
2020,1,마다가스카르,입항,17.0,17.0,0.0,17.0,17.0,0.0,2020_2021 1월.xlsx
2020,1,마샬 제도,입항,363.0,6.0,357.0,363.0,6.0,357.0,2020_2021 1월.xlsx
2020,1,말레이시아,입항,7434.0,5481.0,1953.0,7434.0,5481.0,1953.0,2020_2021 1월.xlsx
2020,1,멕시코,입항,7817.0,2828.0,4989.0,7817.0,2828.0,4989.0,2020_2021 1월.xlsx
2020,1,모로코,입항,147.0,147.0,0.0,147.0,147.0,0.0,2020_2021 1월.xlsx
2020,1,모리셔스,입항,15.0,15.0,0.0,15.0,15.0,0.0,2020_2021 1월.xlsx
2020,1,모리타니,입항,13.0,13.0,0.0,13.0,13.0,0.0,2020_2021 1월.xlsx
2020,1,모잠비크,입항,144.0,144.0,0.0,144.0,144.0,0.0,2020_2021 1월.xlsx
2020,1,몬테네그로,입항,42.0,42.0,0.0,42.0,42.0,0.0,2020_2021 1월.xlsx
2020,1,몰타,입항,18.0,18.0,0.0,18.0,18.0,0.0,2020_2021 1월.xlsx
2020,1,미국,입항,56626.25,39967.5,16658.75,56626.25,39967.5,16658.75,2020_2021 1월.xlsx
2020,1,미얀마,입항,422.0,410.0,12.0,422.0,410.0,12.0,2020_2021 1월.xlsx
2020,1,미크로네시아,입항,5.0,0.0,5.0,5.0,0.0,5.0,2020_2021 1월.xlsx
2020,1,바누아투,입항,46.0,0.0,46.0,46.0,0.0,46.0,2020_2021 1월.xlsx
2020,1,바레인,입항,29.0,29.0,0.0,29.0,29.0,0.0,2020_2021 1월.xlsx
2020,1,방글라데시,입항,668.0,537.0,131.0,668.0,537.0,131.0,2020_2021 1월.xlsx
2020,1,베네수엘라,입항,119.0,119.0,0.0,119.0,119.0,0.0,2020_2021 1월.xlsx
2020,1,베트남,입항,13826.0,12491.0,1335.0,13826.0,12491.0,1335.0,2020_2021 1월.xlsx
2020,1,벨기에,입항,3381.75,3333.75,48.0,3381.75,3333.75,48.0,2020_2021 1월.xlsx
2020,1,북마리아나 제도,입항,355.5,7.0,348.5,355.5,7.0,348.5,2020_2021 1월.xlsx
2020,1,불가리아,입항,71.0,71.0,0.0,71.0,71.0,0.0,2020_2021 1월.xlsx
2020,1,브라질,입항,2567.0,2277.0,290.0,2567.0,2277.0,290.0,2020_2021 1월.xlsx
2020,1,브루나이,입항,34.0,34.0,0.0,34.0,34.0,0.0,2020_2021 1월.xlsx
2020,1,사모아,입항,10.0,2.0,8.0,10.0,2.0,8.0,2020_2021 1월.xlsx
2020,1,사우디아라비아,입항,1554.0,519.0,1035.0,1554.0,519.0,1035.0,2020_2021 1월.xlsx
2020,1,세네갈,입항,60.0,60.0,0.0,60.0,60.0,0.0,2020_2021 1월.xlsx
2020,1,세이셸,입항,7.0,7.0,0.0,7.0,7.0,0.0,2020_2021 1월.xlsx
2020,1,소말리아,입항,1.0,1.0,0.0,1.0,1.0,0.0,2020_2021 1월.xlsx
2020,1,수단,입항,53.0,53.0,0.0,53.0,53.0,0.0,2020_2021 1월.xlsx
2020,1,수리남,입항,156.0,156.0,0.0,156.0,156.0,0.0,2020_2021 1월.xlsx
2020,1,스리랑카,입항,319.0,319.0,0.0,319.0,319.0,0.0,2020_2021 1월.xlsx
2020,1,스웨덴,입항,1162.0,1156.0,6.0,1162.0,1156.0,6.0,2020_2021 1월.xlsx
2020,1,스페인,입항,2755.75,2644.75,111.0,2755.75,2644.75,111.0,2020_2021 1월.xlsx
2020,1,슬로베니아,입항,1163.5,1162.5,1.0,1163.5,1162.5,1.0,2020_2021 1월.xlsx
2020,1,시에라 리온,입항,22.0,22.0,0.0,22.0,22.0,0.0,2020_2021 1월.xlsx
2020,1,싱가포르,입항,3739.5,2873.0,866.5,3739.5,2873.0,866.5,2020_2021 1월.xlsx
2020,1,아랍에미리트연합국,입항,3421.0,1361.5,2059.5,3421.0,1361.5,2059.5,2020_2021 1월.xlsx
2020,1,아르헨티나,입항,195.0,159.0,36.0,195.0,159.0,36.0,2020_2021 1월.xlsx
2020,1,아메리칸사모아,입항,17.0,11.0,6.0,17.0,11.0,6.0,2020_2021 1월.xlsx
2020,1,아이티,입항,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,아일랜드,입항,133.0,120.0,13.0,133.0,120.0,13.0,2020_2021 1월.xlsx
2020,1,알제리,입항,13.0,0.0,13.0,13.0,0.0,13.0,2020_2021 1월.xlsx
2020,1,에스토니아,입항,397.0,397.0,0.0,397.0,397.0,0.0,2020_2021 1월.xlsx
2020,1,에콰도르,입항,324.0,276.0,48.0,324.0,276.0,48.0,2020_2021 1월.xlsx
2020,1,엘살바도르,입항,71.0,69.0,2.0,71.0,69.0,2.0,2020_2021 1월.xlsx
2020,1,영국,입항,1565.0,1503.0,62.0,1565.0,1503.0,62.0,2020_2021 1월.xlsx
2020,1,예멘,입항,74.0,74.0,0.0,74.0,74.0,0.0,2020_2021 1월.xlsx
2020,1,오만,입항,2912.0,75.0,2837.0,2912.0,75.0,2837.0,2020_2021 1월.xlsx
2020,1,온두라스,입항,45.0,45.0,0.0,45.0,45.0,0.0,2020_2021 1월.xlsx
2020,1,요르단,입항,382.0,105.0,277.0,382.0,105.0,277.0,2020_2021 1월.xlsx
2020,1,우루과이,입항,96.0,90.0,6.0,96.0,90.0,6.0,2020_2021 1월.xlsx
2020,1,우크라이나,입항,253.0,253.0,0.0,253.0,253.0,0.0,2020_2021 1월.xlsx
2020,1,이란,입항,15.0,15.0,0.0,15.0,15.0,0.0,2020_2021 1월.xlsx
2020,1,이스라엘,입항,599.0,363.0,236.0,599.0,363.0,236.0,2020_2021 1월.xlsx
2020,1,이집트,입항,2639.0,566.0,2073.0,2639.0,566.0,2073.0,2020_2021 1월.xlsx
2020,1,이탈리아,입항,4659.5,4642.5,17.0,4659.5,4642.5,17.0,2020_2021 1월.xlsx
2020,1,인도,입항,13224.0,6474.0,6750.0,13224.0,6474.0,6750.0,2020_2021 1월.xlsx
2020,1,인도네시아,입항,6514.5,4573.0,1941.5,6514.5,4573.0,1941.5,2020_2021 1월.xlsx
2020,1,일본,입항,67432.0,15624.0,51808.0,67432.0,15624.0,51808.0,2020_2021 1월.xlsx
2020,1,자메이카,입항,2424.0,19.0,2405.0,2424.0,19.0,2405.0,2020_2021 1월.xlsx
2020,1,조지아,입항,17.0,17.0,0.0,17.0,17.0,0.0,2020_2021 1월.xlsx
2020,1,중국,입항,92734.75,77825.5,14909.25,92734.75,77825.5,14909.25,2020_2021 1월.xlsx
2020,1,지부티,입항,48.0,48.0,0.0,48.0,48.0,0.0,2020_2021 1월.xlsx
2020,1,체코,입항,16.0,16.0,0.0,16.0,16.0,0.0,2020_2021 1월.xlsx
2020,1,칠레,입항,5809.0,4148.0,1661.0,5809.0,4148.0,1661.0,2020_2021 1월.xlsx
2020,1,카메룬,입항,4.0,4.0,0.0,4.0,4.0,0.0,2020_2021 1월.xlsx
2020,1,카타르,입항,492.0,492.0,0.0,492.0,492.0,0.0,2020_2021 1월.xlsx
2020,1,캄보디아,입항,193.0,191.0,2.0,193.0,191.0,2.0,2020_2021 1월.xlsx
2020,1,캐나다,입항,5510.25,4568.25,942.0,5510.25,4568.25,942.0,2020_2021 1월.xlsx
2020,1,케냐,입항,34.0,34.0,0.0,34.0,34.0,0.0,2020_2021 1월.xlsx
2020,1,코스타리카,입항,218.0,216.0,2.0,218.0,216.0,2.0,2020_2021 1월.xlsx
2020,1,코트디부아르,입항,4.0,4.0,0.0,4.0,4.0,0.0,2020_2021 1월.xlsx
2020,1,콜롬비아,입항,561.0,446.0,115.0,561.0,446.0,115.0,2020_2021 1월.xlsx
2020,1,콩고,입항,1.0,1.0,0.0,1.0,1.0,0.0,2020_2021 1월.xlsx
2020,1,콩고 민주 공화국,입항,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,쿠웨이트,입항,54.0,54.0,0.0,54.0,54.0,0.0,2020_2021 1월.xlsx
2020,1,크로아티아,입항,84.0,83.0,1.0,84.0,83.0,1.0,2020_2021 1월.xlsx
2020,1,키리바시,입항,248.0,0.0,248.0,248.0,0.0,248.0,2020_2021 1월.xlsx
2020,1,키프로스,입항,15.0,15.0,0.0,15.0,15.0,0.0,2020_2021 1월.xlsx
2020,1,탄자니아,입항,134.0,134.0,0.0,134.0,134.0,0.0,2020_2021 1월.xlsx
2020,1,태국,입항,5936.0,5472.0,464.0,5936.0,5472.0,464.0,2020_2021 1월.xlsx
2020,1,토고,입항,120.0,120.0,0.0,120.0,120.0,0.0,2020_2021 1월.xlsx
2020,1,통가,입항,454.0,11.0,443.0,454.0,11.0,443.0,2020_2021 1월.xlsx
2020,1,튀니지,입항,53.0,53.0,0.0,53.0,53.0,0.0,2020_2021 1월.xlsx
2020,1,튀르키예,입항,2341.25,1547.25,794.0,2341.25,1547.25,794.0,2020_2021 1월.xlsx
2020,1,트리니다드 토바고,입항,78.0,78.0,0.0,78.0,78.0,0.0,2020_2021 1월.xlsx
2020,1,파나마,입항,3832.0,90.0,3742.0,3832.0,90.0,3742.0,2020_2021 1월.xlsx
2020,1,파라과이,입항,5.0,5.0,0.0,5.0,5.0,0.0,2020_2021 1월.xlsx
2020,1,파키스탄,입항,1156.75,517.0,639.75,1156.75,517.0,639.75,2020_2021 1월.xlsx
2020,1,파푸아 뉴기니,입항,39.0,39.0,0.0,39.0,39.0,0.0,2020_2021 1월.xlsx
2020,1,팔라우,입항,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,페루,입항,1682.0,1580.0,102.0,1682.0,1580.0,102.0,2020_2021 1월.xlsx
2020,1,포르투갈,입항,268.0,268.0,0.0,268.0,268.0,0.0,2020_2021 1월.xlsx
2020,1,폴란드,입항,969.25,915.25,54.0,969.25,915.25,54.0,2020_2021 1월.xlsx
2020,1,푸에르토리코,입항,252.0,252.0,0.0,252.0,252.0,0.0,2020_2021 1월.xlsx
2020,1,프랑스,입항,2332.0,2322.0,10.0,2332.0,2322.0,10.0,2020_2021 1월.xlsx
2020,1,프랑스령 기아나,입항,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,프랑스령 폴리네시아,입항,168.0,0.0,168.0,168.0,0.0,168.0,2020_2021 1월.xlsx
2020,1,피지,입항,87.0,32.0,55.0,87.0,32.0,55.0,2020_2021 1월.xlsx
2020,1,핀란드,입항,634.0,634.0,0.0,634.0,634.0,0.0,2020_2021 1월.xlsx
2020,1,필리핀,입항,5184.0,1501.0,3683.0,5184.0,1501.0,3683.0,2020_2021 1월.xlsx
2020,1,헝가리,입항,17.0,17.0,0.0,17.0,17.0,0.0,2020_2021 1월.xlsx
2020,1,호주,입항,12846.0,5332.0,7514.0,12846.0,5332.0,7514.0,2020_2021 1월.xlsx
2020,1,홍콩,입항,3345.0,2768.0,577.0,3345.0,2768.0,577.0,2020_2021 1월.xlsx
2020,1,가나,입항환적,45.0,45.0,0.0,45.0,45.0,0.0,2020_2021 1월.xlsx
2020,1,가봉,입항환적,4.0,4.0,0.0,4.0,4.0,0.0,2020_2021 1월.xlsx
2020,1,가이아나,입항환적,363.0,363.0,0.0,363.0,363.0,0.0,2020_2021 1월.xlsx
2020,1,감비아,입항환적,10.0,10.0,0.0,10.0,10.0,0.0,2020_2021 1월.xlsx
2020,1,과테말라,입항환적,391.0,391.0,0.0,391.0,391.0,0.0,2020_2021 1월.xlsx
2020,1,괌,입항환적,184.5,124.5,60.0,184.5,124.5,60.0,2020_2021 1월.xlsx
2020,1,그리스,입항환적,272.0,260.0,12.0,272.0,260.0,12.0,2020_2021 1월.xlsx
2020,1,기니비사우,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,나이지리아,입항환적,16.0,16.0,0.0,16.0,16.0,0.0,2020_2021 1월.xlsx
2020,1,남아프리카,입항환적,306.0,306.0,0.0,306.0,306.0,0.0,2020_2021 1월.xlsx
2020,1,네덜란드,입항환적,1689.0,1688.0,1.0,1689.0,1688.0,1.0,2020_2021 1월.xlsx
2020,1,노르웨이,입항환적,221.0,221.0,0.0,221.0,221.0,0.0,2020_2021 1월.xlsx
2020,1,뉴질랜드,입항환적,2413.0,1383.0,1030.0,2413.0,1383.0,1030.0,2020_2021 1월.xlsx
2020,1,뉴칼레도니아,입항환적,464.0,464.0,0.0,464.0,464.0,0.0,2020_2021 1월.xlsx
2020,1,니카라과,입항환적,228.0,228.0,0.0,228.0,228.0,0.0,2020_2021 1월.xlsx
2020,1,대만,입항환적,6717.5,6714.5,3.0,6717.5,6714.5,3.0,2020_2021 1월.xlsx
2020,1,대한민국,입항환적,6812.0,6745.0,67.0,6812.0,6745.0,67.0,2020_2021 1월.xlsx
2020,1,덴마크,입항환적,188.0,188.0,0.0,188.0,188.0,0.0,2020_2021 1월.xlsx
2020,1,도미니카 공화국,입항환적,47.0,47.0,0.0,47.0,47.0,0.0,2020_2021 1월.xlsx
2020,1,독일,입항환적,2108.0,1967.0,141.0,2108.0,1967.0,141.0,2020_2021 1월.xlsx
2020,1,라트비아,입항환적,264.0,264.0,0.0,264.0,264.0,0.0,2020_2021 1월.xlsx
2020,1,러시아,입항환적,11802.0,11220.0,582.0,11802.0,11220.0,582.0,2020_2021 1월.xlsx
2020,1,레바논,입항환적,9.0,9.0,0.0,9.0,9.0,0.0,2020_2021 1월.xlsx
2020,1,루마니아,입항환적,609.0,609.0,0.0,609.0,609.0,0.0,2020_2021 1월.xlsx
2020,1,리투아니아,입항환적,51.0,51.0,0.0,51.0,51.0,0.0,2020_2021 1월.xlsx
2020,1,마다가스카르,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,마샬 제도,입항환적,23.0,23.0,0.0,23.0,23.0,0.0,2020_2021 1월.xlsx
2020,1,말레이시아,입항환적,6557.25,6403.25,154.0,6557.25,6403.25,154.0,2020_2021 1월.xlsx
2020,1,멕시코,입항환적,4101.0,3911.0,190.0,4101.0,3911.0,190.0,2020_2021 1월.xlsx
2020,1,모로코,입항환적,22.0,22.0,0.0,22.0,22.0,0.0,2020_2021 1월.xlsx
2020,1,모리셔스,입항환적,24.0,24.0,0.0,24.0,24.0,0.0,2020_2021 1월.xlsx
2020,1,모리타니,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,모잠비크,입항환적,34.0,34.0,0.0,34.0,34.0,0.0,2020_2021 1월.xlsx
2020,1,몬테네그로,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,몰타,입항환적,18.0,18.0,0.0,18.0,18.0,0.0,2020_2021 1월.xlsx
2020,1,미국,입항환적,57476.25,39959.25,17517.0,57476.25,39959.25,17517.0,2020_2021 1월.xlsx
2020,1,미얀마,입항환적,280.0,280.0,0.0,280.0,280.0,0.0,2020_2021 1월.xlsx
2020,1,미크로네시아,입항환적,19.0,17.0,2.0,19.0,17.0,2.0,2020_2021 1월.xlsx
2020,1,바누아투,입항환적,17.0,13.0,4.0,17.0,13.0,4.0,2020_2021 1월.xlsx
2020,1,바레인,입항환적,10.0,10.0,0.0,10.0,10.0,0.0,2020_2021 1월.xlsx
2020,1,방글라데시,입항환적,595.75,595.75,0.0,595.75,595.75,0.0,2020_2021 1월.xlsx
2020,1,베네수엘라,입항환적,13.0,13.0,0.0,13.0,13.0,0.0,2020_2021 1월.xlsx
2020,1,베트남,입항환적,10533.75,10476.75,57.0,10533.75,10476.75,57.0,2020_2021 1월.xlsx
2020,1,벨기에,입항환적,716.0,715.0,1.0,716.0,715.0,1.0,2020_2021 1월.xlsx
2020,1,벨리즈,입항환적,5.0,5.0,0.0,5.0,5.0,0.0,2020_2021 1월.xlsx
2020,1,북마리아나 제도,입항환적,34.0,0.0,34.0,34.0,0.0,34.0,2020_2021 1월.xlsx
2020,1,불가리아,입항환적,224.0,224.0,0.0,224.0,224.0,0.0,2020_2021 1월.xlsx
2020,1,브라질,입항환적,3799.0,3668.0,131.0,3799.0,3668.0,131.0,2020_2021 1월.xlsx
2020,1,사모아,입항환적,33.0,11.0,22.0,33.0,11.0,22.0,2020_2021 1월.xlsx
2020,1,사우디아라비아,입항환적,1723.0,1536.0,187.0,1723.0,1536.0,187.0,2020_2021 1월.xlsx
2020,1,세네갈,입항환적,58.0,58.0,0.0,58.0,58.0,0.0,2020_2021 1월.xlsx
2020,1,세이셸,입항환적,37.0,37.0,0.0,37.0,37.0,0.0,2020_2021 1월.xlsx
2020,1,수단,입항환적,773.0,773.0,0.0,773.0,773.0,0.0,2020_2021 1월.xlsx
2020,1,수리남,입항환적,78.0,78.0,0.0,78.0,78.0,0.0,2020_2021 1월.xlsx
2020,1,스리랑카,입항환적,178.0,178.0,0.0,178.0,178.0,0.0,2020_2021 1월.xlsx
2020,1,스웨덴,입항환적,1100.0,1100.0,0.0,1100.0,1100.0,0.0,2020_2021 1월.xlsx
2020,1,스페인,입항환적,1825.0,1825.0,0.0,1825.0,1825.0,0.0,2020_2021 1월.xlsx
2020,1,슬로베니아,입항환적,684.0,684.0,0.0,684.0,684.0,0.0,2020_2021 1월.xlsx
2020,1,시에라 리온,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,싱가포르,입항환적,1756.75,1575.75,181.0,1756.75,1575.75,181.0,2020_2021 1월.xlsx
2020,1,아랍에미리트연합국,입항환적,2712.25,2574.25,138.0,2712.25,2574.25,138.0,2020_2021 1월.xlsx
2020,1,아르헨티나,입항환적,731.0,646.0,85.0,731.0,646.0,85.0,2020_2021 1월.xlsx
2020,1,아메리칸사모아,입항환적,10.0,0.0,10.0,10.0,0.0,10.0,2020_2021 1월.xlsx
2020,1,아이슬란드,입항환적,27.0,27.0,0.0,27.0,27.0,0.0,2020_2021 1월.xlsx
2020,1,아이티,입항환적,8.0,8.0,0.0,8.0,8.0,0.0,2020_2021 1월.xlsx
2020,1,아일랜드,입항환적,89.0,89.0,0.0,89.0,89.0,0.0,2020_2021 1월.xlsx
2020,1,알바니아,입항환적,89.0,89.0,0.0,89.0,89.0,0.0,2020_2021 1월.xlsx
2020,1,에스토니아,입항환적,12.0,12.0,0.0,12.0,12.0,0.0,2020_2021 1월.xlsx
2020,1,에콰도르,입항환적,4937.0,4937.0,0.0,4937.0,4937.0,0.0,2020_2021 1월.xlsx
2020,1,엘살바도르,입항환적,15.0,15.0,0.0,15.0,15.0,0.0,2020_2021 1월.xlsx
2020,1,영국,입항환적,382.0,382.0,0.0,382.0,382.0,0.0,2020_2021 1월.xlsx
2020,1,오만,입항환적,494.0,494.0,0.0,494.0,494.0,0.0,2020_2021 1월.xlsx
2020,1,온두라스,입항환적,51.0,51.0,0.0,51.0,51.0,0.0,2020_2021 1월.xlsx
2020,1,요르단,입항환적,37.0,7.0,30.0,37.0,7.0,30.0,2020_2021 1월.xlsx
2020,1,우루과이,입항환적,389.0,371.0,18.0,389.0,371.0,18.0,2020_2021 1월.xlsx
2020,1,우크라이나,입항환적,655.0,655.0,0.0,655.0,655.0,0.0,2020_2021 1월.xlsx
2020,1,원양어획지역,입항환적,15.0,15.0,0.0,15.0,15.0,0.0,2020_2021 1월.xlsx
2020,1,이스라엘,입항환적,791.0,91.0,700.0,791.0,91.0,700.0,2020_2021 1월.xlsx
2020,1,이집트,입항환적,330.0,208.0,122.0,330.0,208.0,122.0,2020_2021 1월.xlsx
2020,1,이탈리아,입항환적,2256.0,2236.0,20.0,2256.0,2236.0,20.0,2020_2021 1월.xlsx
2020,1,인도,입항환적,4672.0,4661.0,11.0,4672.0,4661.0,11.0,2020_2021 1월.xlsx
2020,1,인도네시아,입항환적,9128.5,9128.5,0.0,9128.5,9128.5,0.0,2020_2021 1월.xlsx
2020,1,일본,입항환적,54422.5,41958.0,12464.5,54422.5,41958.0,12464.5,2020_2021 1월.xlsx
2020,1,적도 기니,입항환적,24.0,24.0,0.0,24.0,24.0,0.0,2020_2021 1월.xlsx
2020,1,조지아,입항환적,203.0,203.0,0.0,203.0,203.0,0.0,2020_2021 1월.xlsx
2020,1,중국,입항환적,261938.0,249932.75,12005.25,261938.0,249932.75,12005.25,2020_2021 1월.xlsx
2020,1,칠레,입항환적,6478.0,6475.0,3.0,6478.0,6475.0,3.0,2020_2021 1월.xlsx
2020,1,카메룬,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,카보 베르데,입항환적,2.0,2.0,0.0,2.0,2.0,0.0,2020_2021 1월.xlsx
2020,1,카타르,입항환적,131.0,131.0,0.0,131.0,131.0,0.0,2020_2021 1월.xlsx
2020,1,캄보디아,입항환적,568.25,568.25,0.0,568.25,568.25,0.0,2020_2021 1월.xlsx
2020,1,캐나다,입항환적,10165.5,9279.25,886.25,10165.5,9279.25,886.25,2020_2021 1월.xlsx
2020,1,케냐,입항환적,35.0,35.0,0.0,35.0,35.0,0.0,2020_2021 1월.xlsx
2020,1,코스타리카,입항환적,263.0,263.0,0.0,263.0,263.0,0.0,2020_2021 1월.xlsx
2020,1,코트디부아르,입항환적,5.0,5.0,0.0,5.0,5.0,0.0,2020_2021 1월.xlsx
2020,1,콜롬비아,입항환적,1372.0,669.0,703.0,1372.0,669.0,703.0,2020_2021 1월.xlsx
2020,1,쿠바,입항환적,60.0,60.0,0.0,60.0,60.0,0.0,2020_2021 1월.xlsx
2020,1,쿠웨이트,입항환적,59.0,59.0,0.0,59.0,59.0,0.0,2020_2021 1월.xlsx
2020,1,크로아티아,입항환적,87.0,87.0,0.0,87.0,87.0,0.0,2020_2021 1월.xlsx
2020,1,키리바시,입항환적,3.0,0.0,3.0,3.0,0.0,3.0,2020_2021 1월.xlsx
2020,1,키프로스,입항환적,18.0,18.0,0.0,18.0,18.0,0.0,2020_2021 1월.xlsx
2020,1,탄자니아,입항환적,8.0,8.0,0.0,8.0,8.0,0.0,2020_2021 1월.xlsx
2020,1,태국,입항환적,9170.0,9068.0,102.0,9170.0,9068.0,102.0,2020_2021 1월.xlsx
2020,1,통가,입항환적,9.0,9.0,0.0,9.0,9.0,0.0,2020_2021 1월.xlsx
2020,1,튀니지,입항환적,3.0,3.0,0.0,3.0,3.0,0.0,2020_2021 1월.xlsx
2020,1,튀르키예,입항환적,2308.0,2265.0,43.0,2308.0,2265.0,43.0,2020_2021 1월.xlsx
2020,1,트리니다드 토바고,입항환적,36.0,36.0,0.0,36.0,36.0,0.0,2020_2021 1월.xlsx
2020,1,파나마,입항환적,5094.5,2068.0,3026.5,5094.5,2068.0,3026.5,2020_2021 1월.xlsx
2020,1,파라과이,입항환적,84.0,84.0,0.0,84.0,84.0,0.0,2020_2021 1월.xlsx
2020,1,파키스탄,입항환적,1055.5,1055.5,0.0,1055.5,1055.5,0.0,2020_2021 1월.xlsx
2020,1,파푸아 뉴기니,입항환적,6.0,6.0,0.0,6.0,6.0,0.0,2020_2021 1월.xlsx
2020,1,페루,입항환적,2575.0,2575.0,0.0,2575.0,2575.0,0.0,2020_2021 1월.xlsx
2020,1,포르투갈,입항환적,170.0,170.0,0.0,170.0,170.0,0.0,2020_2021 1월.xlsx
2020,1,폴란드,입항환적,268.0,268.0,0.0,268.0,268.0,0.0,2020_2021 1월.xlsx
2020,1,푸에르토리코,입항환적,341.0,341.0,0.0,341.0,341.0,0.0,2020_2021 1월.xlsx
2020,1,프랑스,입항환적,1049.0,1049.0,0.0,1049.0,1049.0,0.0,2020_2021 1월.xlsx
2020,1,프랑스령 폴리네시아,입항환적,16.0,4.0,12.0,16.0,4.0,12.0,2020_2021 1월.xlsx
2020,1,피지,입항환적,11.0,11.0,0.0,11.0,11.0,0.0,2020_2021 1월.xlsx
2020,1,핀란드,입항환적,770.0,770.0,0.0,770.0,770.0,0.0,2020_2021 1월.xlsx
2020,1,필리핀,입항환적,5529.75,4982.75,547.0,5529.75,4982.75,547.0,2020_2021 1월.xlsx
2020,1,호주,입항환적,5522.0,5042.0,480.0,5522.0,5042.0,480.0,2020_2021 1월.xlsx
2020,1,홍콩,입항환적,3587.25,3462.5,124.75,3587.25,3462.5,124.75,2020_2021 1월.xlsx
2020,1,가나,출항,176.5,176.5,0.0,176.5,176.5,0.0,2020_2021 1월.xlsx
2020,1,가이아나,출항,1.0,1.0,0.0,1.0,1.0,0.0,2020_2021 1월.xlsx
2020,1,감비아,출항,1.0,1.0,0.0,1.0,1.0,0.0,2020_2021 1월.xlsx
